issue_key,associated_story_key,associated_epic_key,associated_epic_name,epic_link_path,linked_story_count
PCS-4510,,,,none,0
PCS-4509,,,,none,0
NXT-72153,,,,none,0
NXT-72118,,,,none,0
NXT-72116,,,,none,0
NXT-72047,,,,none,0
PCS-4506,,,,none,0
NXT-71919,NXT-69359,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71860,,,,none,0
NXT-71835,,,,none,0
NXT-71801,,,,none,0
PCS-4499,,,,none,0
NXT-71678,,,,none,0
NXT-71659,,NXT-66942,,direct_parent,0
NXT-71657,NXT-69523,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71656,,NXT-66942,,direct_parent,0
NXT-71655,,NXT-66942,,direct_parent,0
NXT-71653,,,,none,0
NXT-71639,NXT-61904,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-71633,NXT-56379,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-71607,NXT-69359,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71599,,,,none,0
NXT-71598,NXT-68116,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71597,,,,none,0
NXT-71596,,,,none,0
NXT-71567,NXT-69496,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71562,NXT-67587,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71528,,,,none,0
NXT-71508,,,,none,0
PCS-4486,,,,none,0
NXT-71349,NXT-56379,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-71347,,,,none,0
NXT-71266,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71262,,,,none,0
NXT-71247,,,,none,0
NXT-71236,NXT-69359,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71230,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-71228,,,,none,0
NXT-71224,,NXT-66942,,direct_parent,0
NXT-71222,,NXT-66942,,direct_parent,0
NXT-71221,,NXT-66942,,direct_parent,0
NXT-71211,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-71190,,,,none,0
NXT-71186,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4481,,,,none,0
NXT-71174,,,,none,0
NXT-71166,,,,none,0
NXT-71149,NXT-62539,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-71145,,,,none,0
NXT-71131,,,,none,0
NXT-71129,,,,none,0
NXT-71128,,,,none,0
NXT-71115,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-71014,,,,none,0
NXT-71007,,,,none,0
NXT-71006,,,,none,0
NXT-71001,,,,none,0
NXT-71000,,,,none,0
NXT-70999,,,,none,0
NXT-70975,,,,none,0
NXT-70973,,,,none,0
NXT-70950,,,,none,0
NXT-70944,,,,none,0
NXT-70943,,,,none,0
NXT-70936,,,,none,0
NXT-70931,,,,none,0
NXT-70928,,,,none,0
NXT-70903,,,,none,0
NXT-70901,,,,none,0
NXT-70899,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70892,,,,none,0
NXT-70885,,,,none,0
NXT-70883,,,,none,0
NXT-70882,NXT-68590,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70814,NXT-69496,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70796,NXT-68733,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70652,NXT-69359,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70647,,,,none,0
NXT-70618,,,,none,0
NXT-70614,,,,none,0
NXT-70598,,,,none,0
NXT-70558,,,,none,0
NXT-70549,NXT-68733,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70548,NXT-69495,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70489,,,,none,0
NXT-70481,,,,none,0
NXT-70441,,,,none,0
NXT-70435,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70434,,,,none,0
NXT-70403,,,,none,0
NXT-70398,NXT-69525,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70393,NXT-39923,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70388,NXT-68590,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70387,NXT-69496,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70385,,,,none,0
NXT-70367,,,,none,0
NXT-70364,,,,none,0
NXT-70357,NXT-69495,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70355,NXT-56379,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-70353,,,,none,0
NXT-70352,NXT-69525,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70351,NXT-39923,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70344,NXT-69496,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70338,,,,none,0
NXT-70332,,,,none,0
NXT-70331,NXT-39923,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70325,NXT-39923,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4463,,,,none,0
NXT-70301,,,,none,0
NXT-70272,,,,none,0
NXT-70271,,,,none,0
NXT-70262,NXT-69524,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70260,,,,none,0
NXT-70235,NXT-67632,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70229,,,,none,0
NXT-70174,NXT-69495,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70167,,,,none,0
NXT-70165,NXT-67563,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70100,NXT-68104,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-70024,,,,none,0
NXT-70022,,,,none,0
NXT-70017,NXT-67596,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,2
NXT-70004,,,,none,0
NXT-69989,NXT-69495,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69987,NXT-47254,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69983,,,,none,0
NXT-69977,,,,none,0
NXT-69869,,,,none,0
NXT-69817,,,,none,0
NXT-69804,NXT-47254,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69803,NXT-56379,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
PCS-4449,,,,none,0
NXT-69785,NXT-67568,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69784,NXT-67565,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69750,NXT-56379,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69749,NXT-31999,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69745,,,,none,0
NXT-69744,,,,none,0
NXT-69743,,,,none,0
NXT-69742,,,,none,0
NXT-69719,NXT-67569,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69690,NXT-59797,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69610,,,,none,0
NXT-69584,,NXT-68025,IM - Bulk Item - Usability Enhancements,direct_parent,0
NXT-69525,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69524,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69523,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69501,,NXT-68025,IM - Bulk Item - Usability Enhancements,direct_parent,0
NXT-69496,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69495,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69487,,,,none,0
NXT-69486,,,,none,0
NXT-69459,,,,none,0
NXT-69458,,,,none,0
NXT-69450,,,,none,0
NXT-69449,NXT-67569,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69417,,,,none,0
NXT-69400,NXT-59797,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69393,,,,none,0
PCS-4435,,,,none,0
NXT-69361,NXT-67596,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,2
NXT-69360,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69359,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-69343,,,,none,0
NXT-69312,NXT-59797,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-69307,NXT-67632,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,2
NXT-69304,NXT-67565,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69302,NXT-67632,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,2
NXT-69301,,,,none,0
NXT-69210,NXT-39922,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-69134,NXT-67634,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4430,,,,none,0
NXT-69027,,,,none,0
NXT-69021,,,,none,0
NXT-69019,NXT-58366,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-68994,,,,none,0
NXT-68974,,,,none,0
NXT-68969,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-68954,NXT-39922,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68882,NXT-39922,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4427,,,,none,0
NXT-68833,NXT-68104,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68792,NXT-39922,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68791,NXT-39922,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4418,,,,none,0
NXT-68733,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-68732,,NXT-68025,IM - Bulk Item - Usability Enhancements,direct_parent,0
NXT-68726,NXT-68116,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68722,NXT-68116,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68646,NXT-62437,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-68623,,,,none,0
NXT-68617,,,,none,0
NXT-68590,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-68565,,NXT-68025,IM - Bulk Item - Usability Enhancements,direct_parent,0
NXT-68557,NXT-39918,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
PCS-4409,,,,none,0
NXT-68467,NXT-61904,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-68364,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-68361,NXT-61904,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-68358,,,,none,0
NXT-68346,NXT-61852,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
PCS-4414,,,,none,0
NXT-68309,NXT-67587,NXT-64850,IM - Bulk Item - Local Updates,via_linked_story,1
NXT-68296,,,,none,0
NXT-68272,,,,none,0
PCS-4400,,,,none,0
NXT-68130,NXT-61900,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-68116,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-68104,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
PCS-4393,,,,none,0
PCS-4392,,,,none,0
PCS-4391,,,,none,0
NXT-68022,,,,none,0
NXT-68006,NXT-61852,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-67911,NXT-61904,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-67906,,,,none,0
NXT-67905,NXT-61900,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-67730,,,,none,0
NXT-67729,,,,none,0
NXT-67728,,,,none,0
NXT-67718,,,,none,0
NXT-67717,,,,none,0
NXT-67652,NXT-61901,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-67638,,,,none,0
NXT-67635,,NXT-68025,IM - Bulk Item - Usability Enhancements,direct_parent,0
NXT-67634,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67633,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67632,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67631,,,,none,0
NXT-67629,,,,none,0
NXT-67628,,,,none,0
NXT-67627,,,,none,0
NXT-67626,,,,none,0
NXT-67624,,,,none,0
NXT-67596,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67587,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67585,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67584,NXT-67404,NXT-62715,,via_linked_story,1
NXT-67569,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67568,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67565,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67563,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67536,,,,none,0
NXT-67531,,NXT-64850,IM - Bulk Item - Local Updates,direct_parent,0
NXT-67530,,,,none,0
NXT-67529,,,,none,0
NXT-67528,,,,none,0
NXT-67527,NXT-61848,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
NXT-67517,,,,none,0
PCS-4379,,,,none,0
NXT-67445,NXT-61900,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,via_linked_story,1
PCS-4376,,,,none,0
NXT-67404,,NXT-62715,,direct_parent,0
NXT-67389,,,,none,0
NXT-67235,,,,none,0
NXT-67234,,,,none,0
NXT-67215,,,,none,0
PCS-4361,,,,none,0
NXT-67211,,,,none,0
NXT-67209,,,,none,0
NXT-67207,,,,none,0
NXT-67009,,,,none,0
NXT-67008,,,,none,0
NXT-67002,,,,none,0
NXT-67001,,,,none,0
NXT-66999,,,,none,0
NXT-66978,,,,none,0
NXT-66977,,,,none,0
NXT-66976,,,,none,0
NXT-66975,,,,none,0
NXT-66940,,,,none,0
NXT-66939,,,,none,0
NXT-66938,,,,none,0
NXT-66937,,,,none,0
NXT-66936,,,,none,0
NXT-66932,,,,none,0
NXT-66931,,,,none,0
NXT-66926,,,,none,0
NXT-66924,,,,none,0
NXT-66918,,,,none,0
PCS-4355,,,,none,0
NXT-66880,,,,none,0
NXT-66855,,,,none,0
NXT-66850,,,,none,0
NXT-66741,,,,none,0
NXT-66731,,,,none,0
NXT-66702,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-66699,,,,none,0
PCS-4344,,,,none,0
NXT-66659,NXT-60354,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-66656,,,,none,0
NXT-66576,,,,none,0
NXT-66546,NXT-61264,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-66539,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66438,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-66427,NXT-61860,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-66424,NXT-55488,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66415,NXT-41657,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66362,NXT-57382,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66360,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-66357,NXT-60355,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-66352,NXT-56867,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66340,NXT-59651,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-66338,NXT-61263,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
PCS-4337,,,,none,0
NXT-66221,NXT-61846,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-66166,NXT-61550,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-66159,,,,none,0
NXT-66154,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66151,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66112,NXT-55514,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66111,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66096,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66095,NXT-41561,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66094,NXT-55488,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66083,NXT-56269,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66078,,,,none,0
NXT-66041,,,,none,0
NXT-66034,NXT-59550,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66031,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-66029,NXT-61846,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-66022,,,,none,0
NXT-66007,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-65852,NXT-60862,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-65846,,,,none,0
NXT-65611,,,,none,0
PCS-4320,,,,none,0
NXT-65582,,,,none,0
NXT-65572,,,,none,0
NXT-65547,,,,none,0
PCS-4316,,,,none,0
NXT-65493,,,,none,0
NXT-65316,,,,none,0
PCS-4305,,,,none,0
NXT-65051,,NXT-62715,,direct_parent,0
NXT-64965,,,,none,0
NXT-64959,,,,none,0
NXT-64933,,,,none,0
NXT-64927,NXT-62717,NXT-62715,,via_linked_story,1
NXT-64865,NXT-62569,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-64806,,,,none,0
NXT-64798,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-64700,,,,none,0
NXT-64656,NXT-61350,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64651,NXT-59650,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64650,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-64622,NXT-60359,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64617,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-64614,NXT-60355,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64613,NXT-60354,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64595,NXT-59651,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-64592,NXT-62569,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-64588,NXT-62569,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
PCS-4293,,,,none,0
NXT-64484,,,,none,0
NXT-64369,,,,none,0
NXT-64232,,,,none,0
NXT-64067,,,,none,0
NXT-63862,,NXT-64953,BO - Tech Debt & Performance (9.X),direct_parent,0
PCS-4289,,,,none,0
NXT-63833,,,,none,0
NXT-63818,NXT-62569,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63808,NXT-62569,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63806,,,,none,0
NXT-63802,,,,none,0
NXT-63801,,,,none,0
NXT-63800,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63799,NXT-61862,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63787,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63768,NXT-60359,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63740,,,,none,0
NXT-63695,NXT-61861,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63665,NXT-59650,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63648,NXT-61860,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,2
NXT-63582,NXT-61860,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63575,NXT-60359,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63562,NXT-60355,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63561,NXT-60354,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63558,NXT-54229,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-63489,,,,none,0
NXT-63488,,,,none,0
NXT-63461,,,,none,0
NXT-63447,,,,none,0
NXT-63446,NXT-59651,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63352,NXT-60355,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63350,NXT-61350,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63349,NXT-60355,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63348,NXT-60360,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63301,,,,none,0
NXT-63274,NXT-60359,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-63270,NXT-61846,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63210,NXT-61263,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-63184,NXT-61846,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
PCS-4275,,,,none,0
NXT-63146,NXT-59650,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,2
NXT-63064,NXT-61550,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62886,NXT-61551,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62877,NXT-61550,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62854,,,,none,0
NXT-62853,,,,none,0
NXT-62852,,,,none,0
NXT-62835,NXT-61263,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62827,,,,none,0
NXT-62734,NXT-42381,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-62720,,NXT-62715,,direct_parent,0
NXT-62717,,NXT-62715,,direct_parent,0
NXT-62716,,NXT-62715,,direct_parent,0
NXT-62711,NXT-61846,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62688,NXT-61858,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-62654,,,,none,0
PCS-4268,,,,none,0
NXT-62618,,,,none,0
NXT-62569,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-62539,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-62479,NXT-42381,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-62470,,,,none,0
NXT-62462,,,,none,0
NXT-62437,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-62306,,,,none,0
NXT-62080,,,,none,0
NXT-62066,NXT-42381,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-61925,,NXT-65121,IM - Bulk Item - Cybersoft Catalog Integration,direct_parent,0
NXT-61924,,NXT-65121,IM - Bulk Item - Cybersoft Catalog Integration,direct_parent,0
NXT-61923,,NXT-61922,IM - Bulk Updates - Smart Tools,direct_parent,0
NXT-61904,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61903,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61901,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61900,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61894,,,,none,0
NXT-61873,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61862,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61861,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61860,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61859,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61858,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61857,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61856,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61852,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61851,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61850,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61849,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61848,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
NXT-61846,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
PCS-4261,,,,none,0
NXT-61641,,,,none,0
PCS-4259,,,,none,0
NXT-61554,,,,none,0
NXT-61551,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61550,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61540,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
